"","club","division","saison","HF","match_joue","total_point","journee","points"
"1","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J1",0
"2","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J2",3
"3","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J3",6
"4","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J4",7
"5","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J5",10
"6","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J6",13
"7","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J7",14
"8","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J8",17
"9","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J9",18
"10","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J10",19
"11","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J11",22
"12","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J12",23
"13","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J13",25
"14","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J14",26
"15","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J15",26
"16","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J16",26
"17","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J17",26
"18","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J18",26
"19","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J19",26
"20","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J20",26
"21","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J21",26
"22","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J22",26
"23","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J23",26
"24","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J24",26
"25","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J25",26
"26","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J26",26
"27","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J27",26
"28","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J28",26
"29","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J29",26
"30","BOURG DE PEAGE DROME HANDBALL","D1","2021","F",13,26,"J30",26
"31","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J1",0
"32","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J2",3
"33","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J3",6
"34","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J4",9
"35","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J5",12
"36","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J6",15
"37","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J7",18
"38","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J8",21
"39","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J9",24
"40","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J10",27
"41","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J11",30
"42","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J12",33
"43","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J13",34
"44","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J14",37
"45","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J15",37
"46","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J16",37
"47","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J17",37
"48","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J18",37
"49","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J19",37
"50","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J20",37
"51","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J21",37
"52","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J22",37
"53","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J23",37
"54","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J24",37
"55","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J25",37
"56","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J26",37
"57","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J27",37
"58","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J28",37
"59","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J29",37
"60","BREST BRETAGNE HANDBALL","D1","2021","F",13,37,"J30",37
"61","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J1",0
"62","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J2",2
"63","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J3",3
"64","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J4",6
"65","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J5",9
"66","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J6",10
"67","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J7",11
"68","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J8",12
"69","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J9",15
"70","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J10",18
"71","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J11",21
"72","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J12",24
"73","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J13",27
"74","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J14",28
"75","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J15",28
"76","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J16",28
"77","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J17",28
"78","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J18",28
"79","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J19",28
"80","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J20",28
"81","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J21",28
"82","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J22",28
"83","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J23",28
"84","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J24",28
"85","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J25",28
"86","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J26",28
"87","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J27",28
"88","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J28",28
"89","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J29",28
"90","CHAMBRAY TOURAINE HANDBALL","D1","2021","F",13,28,"J30",28
"91","ES BESANCON FEMININ","D1","2021","F",13,29,"J1",0
"92","ES BESANCON FEMININ","D1","2021","F",13,29,"J2",3
"93","ES BESANCON FEMININ","D1","2021","F",13,29,"J3",6
"94","ES BESANCON FEMININ","D1","2021","F",13,29,"J4",7
"95","ES BESANCON FEMININ","D1","2021","F",13,29,"J5",10
"96","ES BESANCON FEMININ","D1","2021","F",13,29,"J6",11
"97","ES BESANCON FEMININ","D1","2021","F",13,29,"J7",14
"98","ES BESANCON FEMININ","D1","2021","F",13,29,"J8",17
"99","ES BESANCON FEMININ","D1","2021","F",13,29,"J9",18
"100","ES BESANCON FEMININ","D1","2021","F",13,29,"J10",19
"101","ES BESANCON FEMININ","D1","2021","F",13,29,"J11",20
"102","ES BESANCON FEMININ","D1","2021","F",13,29,"J12",23
"103","ES BESANCON FEMININ","D1","2021","F",13,29,"J13",26
"104","ES BESANCON FEMININ","D1","2021","F",13,29,"J14",29
"105","ES BESANCON FEMININ","D1","2021","F",13,29,"J15",29
"106","ES BESANCON FEMININ","D1","2021","F",13,29,"J16",29
"107","ES BESANCON FEMININ","D1","2021","F",13,29,"J17",29
"108","ES BESANCON FEMININ","D1","2021","F",13,29,"J18",29
"109","ES BESANCON FEMININ","D1","2021","F",13,29,"J19",29
"110","ES BESANCON FEMININ","D1","2021","F",13,29,"J20",29
"111","ES BESANCON FEMININ","D1","2021","F",13,29,"J21",29
"112","ES BESANCON FEMININ","D1","2021","F",13,29,"J22",29
"113","ES BESANCON FEMININ","D1","2021","F",13,29,"J23",29
"114","ES BESANCON FEMININ","D1","2021","F",13,29,"J24",29
"115","ES BESANCON FEMININ","D1","2021","F",13,29,"J25",29
"116","ES BESANCON FEMININ","D1","2021","F",13,29,"J26",29
"117","ES BESANCON FEMININ","D1","2021","F",13,29,"J27",29
"118","ES BESANCON FEMININ","D1","2021","F",13,29,"J28",29
"119","ES BESANCON FEMININ","D1","2021","F",13,29,"J29",29
"120","ES BESANCON FEMININ","D1","2021","F",13,29,"J30",29
"121","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J1",0
"122","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J2",3
"123","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J3",6
"124","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J4",7
"125","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J5",8
"126","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J6",11
"127","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J7",12
"128","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J8",13
"129","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J9",16
"130","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J10",17
"131","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J11",18
"132","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J12",19
"133","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J13",20
"134","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J14",21
"135","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J15",21
"136","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J16",21
"137","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J17",21
"138","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J18",21
"139","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J19",21
"140","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J20",21
"141","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J21",21
"142","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J22",21
"143","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J23",21
"144","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J24",21
"145","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J25",21
"146","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J26",21
"147","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J27",21
"148","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J28",21
"149","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J29",21
"150","FLEURY LOIRET HANDBALL","D1","2021","F",13,21,"J30",21
"151","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J1",0
"152","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J2",1
"153","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J3",2
"154","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J4",5
"155","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J5",6
"156","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J6",9
"157","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J7",10
"158","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J8",11
"159","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J9",12
"160","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J10",13
"161","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J11",14
"162","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J12",15
"163","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J13",16
"164","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J14",17
"165","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J15",17
"166","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J16",17
"167","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J17",17
"168","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J18",17
"169","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J19",17
"170","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J20",17
"171","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J21",17
"172","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J22",17
"173","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J23",17
"174","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J24",17
"175","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J25",17
"176","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J26",17
"177","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J27",17
"178","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J28",17
"179","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J29",17
"180","HANDBALL PLAN DE CUQUES","D1","2021","F",13,17,"J30",17
"181","JDA DIJON HANDBALL","D1","2021","F",13,18,"J1",0
"182","JDA DIJON HANDBALL","D1","2021","F",13,18,"J2",2
"183","JDA DIJON HANDBALL","D1","2021","F",13,18,"J3",3
"184","JDA DIJON HANDBALL","D1","2021","F",13,18,"J4",4
"185","JDA DIJON HANDBALL","D1","2021","F",13,18,"J5",5
"186","JDA DIJON HANDBALL","D1","2021","F",13,18,"J6",6
"187","JDA DIJON HANDBALL","D1","2021","F",13,18,"J7",7
"188","JDA DIJON HANDBALL","D1","2021","F",13,18,"J8",8
"189","JDA DIJON HANDBALL","D1","2021","F",13,18,"J9",9
"190","JDA DIJON HANDBALL","D1","2021","F",13,18,"J10",10
"191","JDA DIJON HANDBALL","D1","2021","F",13,18,"J11",12
"192","JDA DIJON HANDBALL","D1","2021","F",13,18,"J12",13
"193","JDA DIJON HANDBALL","D1","2021","F",13,18,"J13",15
"194","JDA DIJON HANDBALL","D1","2021","F",13,18,"J14",18
"195","JDA DIJON HANDBALL","D1","2021","F",13,18,"J15",18
"196","JDA DIJON HANDBALL","D1","2021","F",13,18,"J16",18
"197","JDA DIJON HANDBALL","D1","2021","F",13,18,"J17",18
"198","JDA DIJON HANDBALL","D1","2021","F",13,18,"J18",18
"199","JDA DIJON HANDBALL","D1","2021","F",13,18,"J19",18
"200","JDA DIJON HANDBALL","D1","2021","F",13,18,"J20",18
"201","JDA DIJON HANDBALL","D1","2021","F",13,18,"J21",18
"202","JDA DIJON HANDBALL","D1","2021","F",13,18,"J22",18
"203","JDA DIJON HANDBALL","D1","2021","F",13,18,"J23",18
"204","JDA DIJON HANDBALL","D1","2021","F",13,18,"J24",18
"205","JDA DIJON HANDBALL","D1","2021","F",13,18,"J25",18
"206","JDA DIJON HANDBALL","D1","2021","F",13,18,"J26",18
"207","JDA DIJON HANDBALL","D1","2021","F",13,18,"J27",18
"208","JDA DIJON HANDBALL","D1","2021","F",13,18,"J28",18
"209","JDA DIJON HANDBALL","D1","2021","F",13,18,"J29",18
"210","JDA DIJON HANDBALL","D1","2021","F",13,18,"J30",18
"211","MERIGNAC HANDBALL","D1","2021","F",13,18,"J1",0
"212","MERIGNAC HANDBALL","D1","2021","F",13,18,"J2",1
"213","MERIGNAC HANDBALL","D1","2021","F",13,18,"J3",2
"214","MERIGNAC HANDBALL","D1","2021","F",13,18,"J4",3
"215","MERIGNAC HANDBALL","D1","2021","F",13,18,"J5",4
"216","MERIGNAC HANDBALL","D1","2021","F",13,18,"J6",7
"217","MERIGNAC HANDBALL","D1","2021","F",13,18,"J7",8
"218","MERIGNAC HANDBALL","D1","2021","F",13,18,"J8",9
"219","MERIGNAC HANDBALL","D1","2021","F",13,18,"J9",10
"220","MERIGNAC HANDBALL","D1","2021","F",13,18,"J10",12
"221","MERIGNAC HANDBALL","D1","2021","F",13,18,"J11",13
"222","MERIGNAC HANDBALL","D1","2021","F",13,18,"J12",16
"223","MERIGNAC HANDBALL","D1","2021","F",13,18,"J13",17
"224","MERIGNAC HANDBALL","D1","2021","F",13,18,"J14",18
"225","MERIGNAC HANDBALL","D1","2021","F",13,18,"J15",18
"226","MERIGNAC HANDBALL","D1","2021","F",13,18,"J16",18
"227","MERIGNAC HANDBALL","D1","2021","F",13,18,"J17",18
"228","MERIGNAC HANDBALL","D1","2021","F",13,18,"J18",18
"229","MERIGNAC HANDBALL","D1","2021","F",13,18,"J19",18
"230","MERIGNAC HANDBALL","D1","2021","F",13,18,"J20",18
"231","MERIGNAC HANDBALL","D1","2021","F",13,18,"J21",18
"232","MERIGNAC HANDBALL","D1","2021","F",13,18,"J22",18
"233","MERIGNAC HANDBALL","D1","2021","F",13,18,"J23",18
"234","MERIGNAC HANDBALL","D1","2021","F",13,18,"J24",18
"235","MERIGNAC HANDBALL","D1","2021","F",13,18,"J25",18
"236","MERIGNAC HANDBALL","D1","2021","F",13,18,"J26",18
"237","MERIGNAC HANDBALL","D1","2021","F",13,18,"J27",18
"238","MERIGNAC HANDBALL","D1","2021","F",13,18,"J28",18
"239","MERIGNAC HANDBALL","D1","2021","F",13,18,"J29",18
"240","MERIGNAC HANDBALL","D1","2021","F",13,18,"J30",18
"241","METZ HANDBALL","D1","2021","F",13,37,"J1",0
"242","METZ HANDBALL","D1","2021","F",13,37,"J2",3
"243","METZ HANDBALL","D1","2021","F",13,37,"J3",6
"244","METZ HANDBALL","D1","2021","F",13,37,"J4",9
"245","METZ HANDBALL","D1","2021","F",13,37,"J5",12
"246","METZ HANDBALL","D1","2021","F",13,37,"J6",15
"247","METZ HANDBALL","D1","2021","F",13,37,"J7",18
"248","METZ HANDBALL","D1","2021","F",13,37,"J8",21
"249","METZ HANDBALL","D1","2021","F",13,37,"J9",24
"250","METZ HANDBALL","D1","2021","F",13,37,"J10",27
"251","METZ HANDBALL","D1","2021","F",13,37,"J11",28
"252","METZ HANDBALL","D1","2021","F",13,37,"J12",31
"253","METZ HANDBALL","D1","2021","F",13,37,"J13",34
"254","METZ HANDBALL","D1","2021","F",13,37,"J14",37
"255","METZ HANDBALL","D1","2021","F",13,37,"J15",37
"256","METZ HANDBALL","D1","2021","F",13,37,"J16",37
"257","METZ HANDBALL","D1","2021","F",13,37,"J17",37
"258","METZ HANDBALL","D1","2021","F",13,37,"J18",37
"259","METZ HANDBALL","D1","2021","F",13,37,"J19",37
"260","METZ HANDBALL","D1","2021","F",13,37,"J20",37
"261","METZ HANDBALL","D1","2021","F",13,37,"J21",37
"262","METZ HANDBALL","D1","2021","F",13,37,"J22",37
"263","METZ HANDBALL","D1","2021","F",13,37,"J23",37
"264","METZ HANDBALL","D1","2021","F",13,37,"J24",37
"265","METZ HANDBALL","D1","2021","F",13,37,"J25",37
"266","METZ HANDBALL","D1","2021","F",13,37,"J26",37
"267","METZ HANDBALL","D1","2021","F",13,37,"J27",37
"268","METZ HANDBALL","D1","2021","F",13,37,"J28",37
"269","METZ HANDBALL","D1","2021","F",13,37,"J29",37
"270","METZ HANDBALL","D1","2021","F",13,37,"J30",37
"271","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J1",0
"272","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J2",3
"273","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J3",4
"274","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J4",7
"275","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J5",8
"276","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J6",9
"277","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J7",12
"278","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J8",15
"279","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J9",18
"280","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J10",19
"281","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J11",22
"282","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J12",25
"283","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J13",28
"284","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J14",31
"285","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J15",31
"286","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J16",31
"287","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J17",31
"288","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J18",31
"289","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J19",31
"290","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J20",31
"291","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J21",31
"292","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J22",31
"293","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J23",31
"294","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J24",31
"295","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J25",31
"296","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J26",31
"297","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J27",31
"298","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J28",31
"299","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J29",31
"300","NANTES ATLANTIQUE HANDBALL","D1","2021","F",13,31,"J30",31
"301","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J1",0
"302","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J2",1
"303","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J3",4
"304","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J4",5
"305","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J5",6
"306","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J6",7
"307","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J7",10
"308","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J8",13
"309","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J9",14
"310","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J10",17
"311","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J11",20
"312","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J12",23
"313","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J13",26
"314","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J14",29
"315","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J15",29
"316","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J16",29
"317","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J17",29
"318","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J18",29
"319","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J19",29
"320","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J20",29
"321","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J21",29
"322","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J22",29
"323","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J23",29
"324","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J24",29
"325","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J25",29
"326","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J26",29
"327","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J27",29
"328","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J28",29
"329","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J29",29
"330","OGC NICE COTE D'AZUR HANDBALL","D1","2021","F",13,29,"J30",29
"331","PARIS","D1","2021","F",13,30,"J1",0
"332","PARIS","D1","2021","F",13,30,"J2",1
"333","PARIS","D1","2021","F",13,30,"J3",4
"334","PARIS","D1","2021","F",13,30,"J4",7
"335","PARIS","D1","2021","F",13,30,"J5",10
"336","PARIS","D1","2021","F",13,30,"J6",13
"337","PARIS","D1","2021","F",13,30,"J7",16
"338","PARIS","D1","2021","F",13,30,"J8",17
"339","PARIS","D1","2021","F",13,30,"J9",18
"340","PARIS","D1","2021","F",13,30,"J10",21
"341","PARIS","D1","2021","F",13,30,"J11",23
"342","PARIS","D1","2021","F",13,30,"J12",24
"343","PARIS","D1","2021","F",13,30,"J13",27
"344","PARIS","D1","2021","F",13,30,"J14",30
"345","PARIS","D1","2021","F",13,30,"J15",30
"346","PARIS","D1","2021","F",13,30,"J16",30
"347","PARIS","D1","2021","F",13,30,"J17",30
"348","PARIS","D1","2021","F",13,30,"J18",30
"349","PARIS","D1","2021","F",13,30,"J19",30
"350","PARIS","D1","2021","F",13,30,"J20",30
"351","PARIS","D1","2021","F",13,30,"J21",30
"352","PARIS","D1","2021","F",13,30,"J22",30
"353","PARIS","D1","2021","F",13,30,"J23",30
"354","PARIS","D1","2021","F",13,30,"J24",30
"355","PARIS","D1","2021","F",13,30,"J25",30
"356","PARIS","D1","2021","F",13,30,"J26",30
"357","PARIS","D1","2021","F",13,30,"J27",30
"358","PARIS","D1","2021","F",13,30,"J28",30
"359","PARIS","D1","2021","F",13,30,"J29",30
"360","PARIS","D1","2021","F",13,30,"J30",30
"361","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J1",0
"362","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J2",1
"363","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J3",2
"364","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J4",3
"365","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J5",6
"366","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J6",7
"367","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J7",10
"368","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J8",11
"369","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J9",14
"370","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J10",16
"371","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J11",17
"372","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J12",18
"373","ST AMAND HANDBALL - PORTE DU HAINAUT","D1","2021","F",13,20,"J13",19
